member,split,ncbiTaxID_new,Temp_Duplicate_Average,bin_name
935223|WP_091203680.1,train,935223,14.0,psychrophiles
935224|WP_104000040.1,train,935224,14.5,psychrophiles
935223|WP_091204667.1,train,935223,14.0,psychrophiles
2038737|WP_379804005.1,train,2038737,10.0,psychrophiles
935224|WP_103999643.1,train,935224,14.5,psychrophiles
1137985|WP_386806760.1,train,1137985,24.0,mesophiles bin 1
336828|WP_019598108.1,train,336828,5.0,psychrophiles
291179|WP_147086683.1,train,291179,10.5,psychrophiles
291187|WP_066255903.1,train,291187,10.5,psychrophiles
336828|WP_139189933.1,train,336828,5.0,psychrophiles
1434752|WP_083257041.1,train,1434752,12.5,psychrophiles
336828|WP_026333683.1,train,336828,5.0,psychrophiles
651661|WP_082216335.1,train,651661,12.5,psychrophiles
936456|WP_013506548.1,test,936456,28.0,mesophiles bin 2
96941|WP_262964272.1,train,96941,6.75,psychrophiles
96941|WP_262966961.1,train,96941,6.75,psychrophiles
995037|WP_129590523.1,train,995037,11.0,psychrophiles
995038|WP_092450268.1,train,995038,11.0,psychrophiles
1117313|WP_010555002.1,val,1117313,12.5,psychrophiles
1121922|WP_006008283.1,test,1121922,12.5,psychrophiles
1150600|WP_016194746.1,train,1150600,18.0,mesophiles bin 1
1211323|WP_345466239.1,train,1211323,28.0,mesophiles bin 2
1217908|WP_015498224.1,train,1217908,7.0,psychrophiles
53946|WP_044035998.1,train,53946,9.5,psychrophiles
131540|WP_019557299.1,train,131540,12.35,psychrophiles
131540|WP_019557300.1,train,131540,12.35,psychrophiles
1336806|WP_100256508.1,train,1336806,12.0,psychrophiles
271098|WP_012276347.1,train,271098,10.0,psychrophiles
304413|WP_464243340.1,train,304413,14.0,psychrophiles
1573172|WP_459941179.1,train,1573172,60.0,thermophiles
1353778|WP_112086345.1,train,1353778,17.5,mesophiles bin 1
212021|WP_248974050.1,train,212021,13.0,psychrophiles
1117313|WP_002961942.1,train,1117313,12.5,psychrophiles
1129794|WP_007641272.1,train,1129794,12.0,psychrophiles
96941|WP_243221245.1,train,96941,6.75,psychrophiles
264736|WP_006232619.1,train,264736,14.0,psychrophiles
425104|WP_012141669.1,train,425104,10.0,psychrophiles
67573|WP_275113912.1,train,67573,12.0,psychrophiles
28229|WP_011041888.1,train,28229,9.5,psychrophiles
177439|WP_198408711.1,train,177439,10.0,psychrophiles
1967665|WP_081149116.1,train,1967665,11.5,psychrophiles
1336806|WP_100258119.1,test,1336806,12.0,psychrophiles
1129794|WP_007635355.1,test,1129794,12.0,psychrophiles
1434752|WP_069661133.1,train,1434752,12.5,psychrophiles
1843235|WP_132531313.1,train,1843235,10.0,psychrophiles
425514|WP_090556323.1,train,425514,14.0,psychrophiles
425514|WP_090557431.1,train,425514,14.0,psychrophiles
145483|WP_146856259.1,train,145483,13.5,psychrophiles
145483|WP_146855599.1,train,145483,13.5,psychrophiles
145483|WP_146857012.1,train,145483,13.5,psychrophiles
1457250|WP_049993848.1,test,1457250,37.0,mesophiels bin 3
1485217|WP_099790317.1,test,1485217,10.0,psychrophiles
1485217|WP_099789348.1,train,1485217,10.0,psychrophiles
1524095|WP_188560230.1,train,1524095,12.5,psychrophiles
1562124|WP_188558959.1,train,1562124,10.0,psychrophiles
2054411|WP_185283849.1,train,2054411,14.0,psychrophiles
1524095|WP_188563914.1,test,1524095,12.5,psychrophiles
1524095|WP_229748870.1,train,1524095,12.5,psychrophiles
163361|WP_206962072.1,train,163361,14.0,psychrophiles
163361|WP_206966723.1,train,163361,14.0,psychrophiles
1658618|WP_105043375.1,train,1658618,10.0,psychrophiles
1658618|WP_105043128.1,train,1658618,10.0,psychrophiles
1698799|WP_379911125.1,train,1698799,30.0,mesophiles bin 2
177439|WP_011189155.1,train,177439,10.0,psychrophiles
177439|WP_041278037.1,train,177439,10.0,psychrophiles
1843235|WP_132529319.1,train,1843235,10.0,psychrophiles
1843235|WP_132534698.1,train,1843235,10.0,psychrophiles
1843236|WP_076068297.1,train,1843236,22.5,mesophiles bin 1
1967665|WP_081154169.1,train,1967665,11.5,psychrophiles
1970307|WP_291351038.1,train,1970307,6.29,psychrophiles
1970310|WP_291326414.1,train,1970310,6.29,psychrophiles
1970432|WP_374126209.1,train,1970432,4.2,psychrophiles
1970434|WP_374145197.1,train,1970434,4.2,psychrophiles
1843236|WP_076072562.1,train,1843236,22.5,mesophiles bin 1
1970432|WP_374126455.1,train,1970432,4.2,psychrophiles
1128113|WP_284370304.1,train,1128113,20.0,mesophiles bin 1
425104|WP_012140763.1,train,425104,10.0,psychrophiles
212021|WP_020912344.1,train,212021,13.0,psychrophiles
1524463|WP_068090221.1,train,1524463,22.5,mesophiles bin 1
96941|WP_262964163.1,train,96941,6.75,psychrophiles
131540|WP_019555791.1,train,131540,12.35,psychrophiles
37448|WP_168922988.1,train,37448,4.0,psychrophiles
304413|WP_464243107.1,train,304413,14.0,psychrophiles
264736|WP_011219772.1,train,264736,14.0,psychrophiles
1117313|WP_010554299.1,train,1117313,12.5,psychrophiles
1970307|WP_291351533.1,train,1970307,6.29,psychrophiles
1970313|WP_024812943.1,train,1970313,6.29,psychrophiles
1336806|WP_100258019.1,train,1336806,12.0,psychrophiles
67573|WP_238741472.1,train,67573,12.0,psychrophiles
177439|WP_011190135.1,train,177439,10.0,psychrophiles
279824|WP_092730138.1,train,279824,30.0,mesophiles bin 2
1469557|WP_034062298.1,train,1469557,10.0,psychrophiles
2038737|WP_379809026.1,train,2038737,10.0,psychrophiles
2054411|WP_208308035.1,train,2054411,14.0,psychrophiles
1843235|WP_132529030.1,train,1843235,10.0,psychrophiles
1524095|WP_188560907.1,train,1524095,12.5,psychrophiles
1967665|WP_081148318.1,train,1967665,11.5,psychrophiles
425514|WP_090559503.1,train,425514,14.0,psychrophiles
28229|WP_011045190.1,train,28229,9.5,psychrophiles
505250|WP_027078904.1,train,505250,10.0,psychrophiles
1485217|WP_099788128.1,train,1485217,10.0,psychrophiles
1562124|WP_188556640.1,train,1562124,10.0,psychrophiles
1129794|WP_015430431.1,train,1129794,12.0,psychrophiles
645597|WP_132985515.1,train,645597,12.5,psychrophiles
1434752|WP_016195989.1,train,1434752,12.5,psychrophiles
336828|WP_019599352.1,train,336828,5.0,psychrophiles
1121922|WP_006015627.1,train,1121922,12.5,psychrophiles
935224|WP_103998823.1,train,935224,14.5,psychrophiles
2023717|WP_101768541.1,train,2023717,12.5,psychrophiles
198347|WP_226121546.1,train,198347,5.0,psychrophiles
249189|WP_071856462.1,train,249189,13.5,psychrophiles
1658618|WP_105043096.1,train,1658618,10.0,psychrophiles
1970434|WP_374147206.1,train,1970434,4.2,psychrophiles
1970434|WP_374145919.1,train,1970434,4.2,psychrophiles
43661|WP_193631011.1,train,43661,5.0,psychrophiles
468916|WP_407539411.1,train,468916,10.0,psychrophiles
468914|WP_407570636.1,train,468914,10.0,psychrophiles
1970433|WP_374132676.1,train,1970433,4.2,psychrophiles
1970436|WP_374139031.1,train,1970436,4.2,psychrophiles
1217908|WP_015498791.1,train,1217908,7.0,psychrophiles
53946|WP_015495024.1,train,53946,9.5,psychrophiles
53946|WP_015494977.1,train,53946,9.5,psychrophiles
96941|WP_262965310.1,train,96941,6.75,psychrophiles
163361|WP_307798853.1,train,163361,14.0,psychrophiles
163361|WP_206967214.1,train,163361,14.0,psychrophiles
386302|WP_229671430.1,train,386302,18.5,mesophiles bin 1
2056433|WP_136640470.1,train,2056433,12.5,psychrophiles
468913|WP_161881509.1,train,468913,10.0,psychrophiles
1485217|WP_099788349.1,train,1485217,10.0,psychrophiles
145483|WP_146852021.1,train,145483,13.5,psychrophiles
995038|WP_241991048.1,train,995038,11.0,psychrophiles
2056433|WP_136640576.1,train,2056433,12.5,psychrophiles
995037|WP_240607359.1,train,995037,11.0,psychrophiles
1477021|WP_188509372.1,train,1477021,14.0,psychrophiles
145483|WP_146852197.1,train,145483,13.5,psychrophiles
1617087|WP_386438183.1,train,1617087,30.0,mesophiles bin 2
995038|WP_092448810.1,train,995038,11.0,psychrophiles
995037|WP_105034487.1,train,995037,11.0,psychrophiles
83262|WP_043077670.1,train,83262,30.0,mesophiles bin 2
163361|WP_206963015.1,train,163361,14.0,psychrophiles
379066|WP_015895087.1,train,379066,30.0,mesophiles bin 2
1703|WP_240812239.1,test,1703,22.5,mesophiles bin 1
1843235|WP_132530146.1,train,1843235,10.0,psychrophiles
291179|WP_147085584.1,train,291179,10.5,psychrophiles
336828|WP_026333917.1,train,336828,5.0,psychrophiles
2038737|WP_379806719.1,train,2038737,10.0,psychrophiles
1843235|WP_132533938.1,train,1843235,10.0,psychrophiles
1970313|WP_024814346.1,train,1970313,6.29,psychrophiles
1485217|WP_099793888.1,train,1485217,10.0,psychrophiles
1336806|WP_100257224.1,train,1336806,12.0,psychrophiles
1970433|WP_374130244.1,train,1970433,4.2,psychrophiles
177439|WP_011188859.1,train,177439,10.0,psychrophiles
56810|WP_011513993.1,train,56810,14.0,psychrophiles
74348|WP_093924480.1,train,74348,14.5,psychrophiles
96941|WP_243219784.1,train,96941,6.75,psychrophiles
1217908|WP_015502102.1,train,1217908,7.0,psychrophiles
131540|WP_019557664.1,train,131540,12.35,psychrophiles
1336806|WP_100255976.1,train,1336806,12.0,psychrophiles
1121922|WP_006009969.1,train,1121922,12.5,psychrophiles
264736|WP_006230669.1,train,264736,14.0,psychrophiles
1201293|WP_017221910.1,train,1201293,9.0,psychrophiles
212021|WP_248974924.1,train,212021,13.0,psychrophiles
28229|WP_011042016.1,train,28229,9.5,psychrophiles
198347|WP_226122152.1,train,198347,5.0,psychrophiles
67573|WP_238743030.1,train,67573,12.0,psychrophiles
238834|WP_071613611.1,train,238834,7.0,psychrophiles
60217|WP_013050281.1,train,60217,7.0,psychrophiles
645597|WP_132984605.1,train,645597,12.5,psychrophiles
1129794|WP_034900379.1,train,1129794,12.0,psychrophiles
2023717|WP_045036056.1,train,2023717,12.5,psychrophiles
1117313|WP_002958225.1,train,1117313,12.5,psychrophiles
595494|WP_015879995.1,train,595494,22.0,mesophiles bin 1
52704|WP_106058624.1,train,52704,12.0,psychrophiles
1658618|WP_105044751.1,train,1658618,10.0,psychrophiles
253703|WP_068537739.1,train,253703,12.5,psychrophiles
1434752|WP_016197073.1,train,1434752,12.5,psychrophiles
1485217|WP_099788800.1,train,1485217,10.0,psychrophiles
249189|WP_071856857.1,train,249189,13.5,psychrophiles
995038|WP_092448491.1,train,995038,11.0,psychrophiles
2056433|WP_136643510.1,train,2056433,12.5,psychrophiles
145483|WP_146852955.1,train,145483,13.5,psychrophiles
1477021|WP_188509647.1,train,1477021,14.0,psychrophiles
83262|WP_043075924.1,train,83262,30.0,mesophiles bin 2
2182385|WP_109276503.1,train,2182385,30.0,mesophiles bin 2
163361|WP_206962918.1,train,163361,14.0,psychrophiles
1970433|WP_374133445.1,val,1970433,4.2,psychrophiles
1970433|WP_374133429.1,val,1970433,4.2,psychrophiles
1970433|WP_374132060.1,train,1970433,4.2,psychrophiles
1970434|WP_374146524.1,train,1970434,4.2,psychrophiles
1970436|WP_374126351.1,train,1970436,4.2,psychrophiles
1970433|WP_374130442.1,val,1970433,4.2,psychrophiles
1970436|WP_374138685.1,val,1970436,4.2,psychrophiles
1970434|WP_374146225.1,val,1970434,4.2,psychrophiles
1485217|WP_099787143.1,val,1485217,10.0,psychrophiles
1967665|WP_081153293.1,val,1967665,11.5,psychrophiles
264736|WP_107243115.1,val,264736,14.0,psychrophiles
28229|WP_011043367.1,val,28229,9.5,psychrophiles
271098|WP_012277116.1,val,271098,10.0,psychrophiles
1117313|WP_010554015.1,val,1117313,12.5,psychrophiles
212021|WP_248976233.1,val,212021,13.0,psychrophiles
1121922|WP_006010357.1,val,1121922,12.5,psychrophiles
67573|WP_238742315.1,val,67573,12.0,psychrophiles
281738|WP_394123980.1,val,281738,12.5,psychrophiles
43661|WP_193631249.1,val,43661,5.0,psychrophiles
2023717|WP_101767662.1,val,2023717,12.5,psychrophiles
425104|WP_012142659.1,val,425104,10.0,psychrophiles
1201293|WP_017222876.1,val,1201293,9.0,psychrophiles
1336806|WP_100257930.1,val,1336806,12.0,psychrophiles
1970434|WP_374147838.1,train,1970434,4.2,psychrophiles
1970434|WP_374147919.1,train,1970434,4.2,psychrophiles
1129794|WP_007641006.1,train,1129794,12.0,psychrophiles
1970436|WP_374138916.1,train,1970436,4.2,psychrophiles
1970436|WP_374139158.1,test,1970436,4.2,psychrophiles
1217908|WP_015500725.1,test,1217908,7.0,psychrophiles
1970432|WP_374127574.1,test,1970432,4.2,psychrophiles
1970433|WP_374130840.1,test,1970433,4.2,psychrophiles
1970434|WP_374146937.1,test,1970434,4.2,psychrophiles
1970436|WP_374127227.1,train,1970436,4.2,psychrophiles
1970433|WP_374129587.1,train,1970433,4.2,psychrophiles
1970434|WP_374144987.1,train,1970434,4.2,psychrophiles
1970433|WP_374131069.1,train,1970433,4.2,psychrophiles
198347|WP_226126693.1,train,198347,5.0,psychrophiles
2023717|WP_045040989.1,val,2023717,12.5,psychrophiles
2023717|WP_101767488.1,train,2023717,12.5,psychrophiles
2038737|WP_379808790.1,train,2038737,10.0,psychrophiles
2038737|WP_379804873.1,train,2038737,10.0,psychrophiles
651661|WP_082214068.1,train,651661,12.5,psychrophiles
1843235|WP_132536210.1,train,1843235,10.0,psychrophiles
651661|WP_082213212.1,train,651661,12.5,psychrophiles
651661|WP_082214710.1,train,651661,12.5,psychrophiles
425514|WP_090554545.1,train,425514,14.0,psychrophiles
651661|WP_082214775.1,train,651661,12.5,psychrophiles
2054411|WP_208309351.1,train,2054411,14.0,psychrophiles
2056433|WP_237280267.1,train,2056433,12.5,psychrophiles
1477021|WP_188509850.1,train,1477021,14.0,psychrophiles
1477021|WP_188510205.1,train,1477021,14.0,psychrophiles
145483|WP_146853788.1,train,145483,13.5,psychrophiles
145483|WP_146856605.1,train,145483,13.5,psychrophiles
995037|WP_439099026.1,train,995037,11.0,psychrophiles
2056433|WP_136643335.1,train,2056433,12.5,psychrophiles
1477021|WP_188511629.1,train,1477021,14.0,psychrophiles
995038|WP_092451034.1,train,995038,11.0,psychrophiles
995037|WP_105035027.1,train,995037,11.0,psychrophiles
145483|WP_146856986.1,train,145483,13.5,psychrophiles
225848|WP_077753116.1,train,225848,12.5,psychrophiles
225848|WP_077753208.1,train,225848,12.5,psychrophiles
238834|WP_071611542.1,train,238834,7.0,psychrophiles
238834|WP_071611342.1,test,238834,7.0,psychrophiles
238834|WP_071614907.1,train,238834,7.0,psychrophiles
249189|WP_071857315.1,train,249189,13.5,psychrophiles
249189|WP_071856671.1,train,249189,13.5,psychrophiles
253703|WP_068647948.1,train,253703,12.5,psychrophiles
253703|WP_068651867.1,train,253703,12.5,psychrophiles
253703|WP_068653203.1,train,253703,12.5,psychrophiles
1529|WP_027639353.1,train,1529,33.5,mesophiles bin 2
264736|WP_107241647.1,train,264736,14.0,psychrophiles
264736|WP_107243910.1,train,264736,14.0,psychrophiles
2023717|WP_036795911.1,train,2023717,12.5,psychrophiles
1129794|WP_007641703.1,train,1129794,12.0,psychrophiles
1967665|WP_081152080.1,train,1967665,11.5,psychrophiles
1201293|WP_017221131.1,train,1201293,9.0,psychrophiles
1121922|WP_006010512.1,train,1121922,12.5,psychrophiles
264736|WP_107244321.1,train,264736,14.0,psychrophiles
271098|WP_012277189.1,train,271098,10.0,psychrophiles
281738|WP_394123964.1,train,281738,12.5,psychrophiles
177439|WP_049785078.1,train,177439,10.0,psychrophiles
281738|WP_394124428.1,train,281738,12.5,psychrophiles
56810|WP_201562399.1,train,56810,14.0,psychrophiles
291187|WP_066250637.1,train,291187,10.5,psychrophiles
291179|WP_147087244.1,train,291179,10.5,psychrophiles
1469557|WP_034062524.1,train,1469557,10.0,psychrophiles
291190|WP_146934899.1,train,291190,13.0,psychrophiles
505250|WP_027078141.1,train,505250,10.0,psychrophiles
291187|WP_066252576.1,train,291187,10.5,psychrophiles
2038737|WP_379803844.1,train,2038737,10.0,psychrophiles
1529|WP_074844575.1,train,1529,33.5,mesophiles bin 2
1562124|WP_188559742.1,train,1562124,10.0,psychrophiles
1562124|WP_188556224.1,train,1562124,10.0,psychrophiles
651661|WP_082216672.1,train,651661,12.5,psychrophiles
1524095|WP_188562604.1,train,1524095,12.5,psychrophiles
651662|WP_092742291.1,train,651662,5.5,psychrophiles
2054411|WP_208308844.1,train,2054411,14.0,psychrophiles
1658618|WP_105042673.1,train,1658618,10.0,psychrophiles
1658618|WP_105044254.1,train,1658618,10.0,psychrophiles
249408|WP_029484219.1,train,249408,12.5,psychrophiles
468914|WP_407570531.1,train,468914,10.0,psychrophiles
468916|WP_407539025.1,train,468916,10.0,psychrophiles
468913|WP_161882619.1,train,468913,10.0,psychrophiles
1658618|WP_105041798.1,val,1658618,10.0,psychrophiles
1121922|WP_006015156.1,val,1121922,12.5,psychrophiles
131540|WP_019556165.1,val,131540,12.35,psychrophiles
177439|WP_011190094.1,train,177439,10.0,psychrophiles
177439|WP_011189003.1,train,177439,10.0,psychrophiles
177439|WP_011190230.1,train,177439,10.0,psychrophiles
1833852|WP_077715223.1,train,1833852,50.0,mesophiles bin 4
1843235|WP_025146324.1,train,1843235,10.0,psychrophiles
2054411|WP_216859179.1,train,2054411,14.0,psychrophiles
935224|WP_103998418.1,train,935224,14.5,psychrophiles
651661|WP_082217317.1,train,651661,12.5,psychrophiles
651662|WP_092741276.1,train,651662,5.5,psychrophiles
1111730|WP_022826549.1,train,1111730,21.2,mesophiles bin 1
425514|WP_090558125.1,train,425514,14.0,psychrophiles
1562124|WP_308428074.1,train,1562124,10.0,psychrophiles
1434752|WP_069659656.1,train,1434752,12.5,psychrophiles
1524095|WP_229748950.1,train,1524095,12.5,psychrophiles
645597|WP_132984909.1,train,645597,12.5,psychrophiles
1843235|WP_132532619.1,train,1843235,10.0,psychrophiles
425514|WP_090554380.1,train,425514,14.0,psychrophiles
336828|WP_019597922.1,train,336828,5.0,psychrophiles
651662|WP_092741132.1,train,651662,5.5,psychrophiles
1562124|WP_229728854.1,train,1562124,10.0,psychrophiles
2054411|WP_208307765.1,train,2054411,14.0,psychrophiles
187880|WP_088867178.1,train,187880,88.0,hyperthermophiles
1967665|WP_157673830.1,train,1967665,11.5,psychrophiles
1967665|WP_081151128.1,test,1967665,11.5,psychrophiles
1967665|WP_081149296.1,train,1967665,11.5,psychrophiles
1970307|WP_291351595.1,train,1970307,6.29,psychrophiles
1970432|WP_374125896.1,val,1970432,4.2,psychrophiles
1970433|WP_374131688.1,train,1970433,4.2,psychrophiles
1970433|WP_374131588.1,train,1970433,4.2,psychrophiles
1970432|WP_374127141.1,train,1970432,4.2,psychrophiles
1970434|WP_374146164.1,train,1970434,4.2,psychrophiles
1970436|WP_374139945.1,train,1970436,4.2,psychrophiles
198347|WP_226127051.1,train,198347,5.0,psychrophiles
238834|WP_071611965.1,train,238834,7.0,psychrophiles
2038737|WP_379808662.1,train,2038737,10.0,psychrophiles
2038737|WP_379803342.1,train,2038737,10.0,psychrophiles
2040274|WP_415643702.1,train,2040274,20.0,mesophiles bin 1
2054411|WP_208306764.1,train,2054411,14.0,psychrophiles
1524095|WP_188561210.1,train,1524095,12.5,psychrophiles
651662|WP_092739674.1,train,651662,5.5,psychrophiles
2056433|WP_136642906.1,train,2056433,12.5,psychrophiles
2056433|WP_136642947.1,train,2056433,12.5,psychrophiles
2056433|WP_136641883.1,train,2056433,12.5,psychrophiles
225848|WP_077752365.1,val,225848,12.5,psychrophiles
60217|WP_049791107.1,val,60217,7.0,psychrophiles
238834|WP_071610968.1,train,238834,7.0,psychrophiles
198347|WP_226123257.1,train,198347,5.0,psychrophiles
249189|WP_143139486.1,train,249189,13.5,psychrophiles
249403|WP_029474890.1,test,249403,13.5,psychrophiles
163361|WP_206963925.1,test,163361,14.0,psychrophiles
249403|WP_034418817.1,train,249403,13.5,psychrophiles
249406|WP_415785964.1,train,249406,9.0,psychrophiles
249406|WP_415784247.1,train,249406,9.0,psychrophiles
253108|WP_054861871.1,train,253108,39.0,mesophiels bin 3
253703|WP_068651742.1,train,253703,12.5,psychrophiles
253703|WP_068650880.1,train,253703,12.5,psychrophiles
271096|WP_246033114.1,val,271096,10.0,psychrophiles
271098|WP_012276598.1,train,271098,10.0,psychrophiles
271098|WP_012276420.1,train,271098,10.0,psychrophiles
271098|WP_049763912.1,train,271098,10.0,psychrophiles
271096|WP_126520624.1,train,271096,10.0,psychrophiles
425104|WP_012141682.1,train,425104,10.0,psychrophiles
271099|WP_126503829.1,train,271099,10.0,psychrophiles
225848|WP_179948425.1,train,225848,12.5,psychrophiles
281738|WP_394123948.1,train,281738,12.5,psychrophiles
28229|WP_041736533.1,test,28229,9.5,psychrophiles
28229|WP_011042299.1,train,28229,9.5,psychrophiles
271098|WP_012276388.1,train,271098,10.0,psychrophiles
225848|WP_077753965.1,train,225848,12.5,psychrophiles
271096|WP_126520668.1,train,271096,10.0,psychrophiles
271099|WP_126503753.1,train,271099,10.0,psychrophiles
43661|WP_193632487.1,train,43661,5.0,psychrophiles
212021|WP_248974072.1,train,212021,13.0,psychrophiles
60217|WP_013050614.1,train,60217,7.0,psychrophiles
291179|WP_223270669.1,train,291179,10.5,psychrophiles
333138|WP_034632605.1,train,333138,37.0,mesophiels bin 3
37448|WP_168922362.1,train,37448,4.0,psychrophiles
401526|WP_007290054.1,train,401526,60.0,thermophiles
74109|WP_006228590.1,train,74109,10.0,psychrophiles
336828|WP_019596194.1,train,336828,5.0,psychrophiles
238834|WP_151554074.1,train,238834,7.0,psychrophiles
238834|WP_071612861.1,train,238834,7.0,psychrophiles
249189|WP_071858692.1,val,249189,13.5,psychrophiles
249403|WP_029478877.1,train,249403,13.5,psychrophiles
249403|WP_029475332.1,train,249403,13.5,psychrophiles
1121381|WP_029479789.1,train,1121381,12.5,psychrophiles
468916|WP_407539400.1,train,468916,10.0,psychrophiles
249406|WP_415786695.1,train,249406,9.0,psychrophiles
249403|WP_029478322.1,train,249403,13.5,psychrophiles
249406|WP_415784921.1,train,249406,9.0,psychrophiles
249406|WP_415788594.1,train,249406,9.0,psychrophiles
468913|WP_161883721.1,train,468913,10.0,psychrophiles
1121381|WP_029483462.1,train,1121381,12.5,psychrophiles
249403|WP_029479474.1,train,249403,13.5,psychrophiles
468916|WP_407539052.1,train,468916,10.0,psychrophiles
468914|WP_407570556.1,train,468914,10.0,psychrophiles
249408|WP_415814518.1,train,249408,12.5,psychrophiles
249408|WP_034414466.1,train,249408,12.5,psychrophiles
253703|WP_068649422.1,train,253703,12.5,psychrophiles
253703|WP_338045651.1,train,253703,12.5,psychrophiles
253703|WP_068648540.1,train,253703,12.5,psychrophiles
264736|WP_107241579.1,val,264736,14.0,psychrophiles
271096|WP_246033196.1,train,271096,10.0,psychrophiles
425104|WP_041421609.1,train,425104,10.0,psychrophiles
271099|WP_126503072.1,train,271099,10.0,psychrophiles
28229|WP_011041196.1,train,28229,9.5,psychrophiles
67573|WP_238742357.1,train,67573,12.0,psychrophiles
1485217|WP_099786964.1,train,1485217,10.0,psychrophiles
28229|WP_011044021.1,val,28229,9.5,psychrophiles
1121922|WP_425304068.1,val,1121922,12.5,psychrophiles
1129794|WP_007637658.1,val,1129794,12.0,psychrophiles
1336806|WP_158524401.1,val,1336806,12.0,psychrophiles
291179|WP_147086991.1,train,291179,10.5,psychrophiles
291187|WP_066252846.1,train,291187,10.5,psychrophiles
291190|WP_146931058.1,train,291190,13.0,psychrophiles
304413|WP_464244448.1,train,304413,14.0,psychrophiles
304413|WP_464242538.1,train,304413,14.0,psychrophiles
304413|WP_464244412.1,train,304413,14.0,psychrophiles
336828|WP_019596350.1,val,336828,5.0,psychrophiles
37448|WP_168921487.1,train,37448,4.0,psychrophiles
37448|WP_168922799.1,train,37448,4.0,psychrophiles
41675|WP_156007369.1,train,41675,80.0,hyperthermophiles
12915|WP_338078007.1,train,12915,90.0,hyperthermophiles
425514|WP_090559992.1,val,425514,14.0,psychrophiles
468913|WP_161881117.1,train,468913,10.0,psychrophiles
468916|WP_407539801.1,train,468916,10.0,psychrophiles
468913|WP_237724732.1,train,468913,10.0,psychrophiles
468914|WP_407571759.1,train,468914,10.0,psychrophiles
468914|WP_407570051.1,train,468914,10.0,psychrophiles
468916|WP_407538185.1,train,468916,10.0,psychrophiles
53946|WP_015493526.1,train,53946,9.5,psychrophiles
1121922|WP_006008210.1,train,1121922,12.5,psychrophiles
74348|WP_093922822.1,train,74348,14.5,psychrophiles
1217908|WP_044044366.1,train,1217908,7.0,psychrophiles
468916|WP_407543293.1,val,468916,10.0,psychrophiles
504936|WP_205143993.1,train,504936,15.0,mesophiles bin 1
249189|WP_071857966.1,train,249189,13.5,psychrophiles
505250|WP_245603258.1,train,505250,10.0,psychrophiles
505250|WP_027077439.1,val,505250,10.0,psychrophiles
505250|WP_027077472.1,train,505250,10.0,psychrophiles
52704|WP_106058206.1,train,52704,12.0,psychrophiles
52704|WP_146127325.1,train,52704,12.0,psychrophiles
53946|WP_015494986.1,train,53946,9.5,psychrophiles
57029|WP_169314468.1,train,57029,12.5,psychrophiles
571913|WP_052590971.1,train,571913,24.0,mesophiles bin 1
1477021|WP_188511001.1,train,1477021,14.0,psychrophiles
163361|WP_206969096.1,train,163361,14.0,psychrophiles
645597|WP_132985197.1,train,645597,12.5,psychrophiles
238834|WP_071614021.1,train,238834,7.0,psychrophiles
287535|WP_018126355.1,train,287535,30.0,mesophiles bin 2
249189|WP_071857808.1,train,249189,13.5,psychrophiles
52704|WP_106059332.1,train,52704,12.0,psychrophiles
81464|WP_018704318.1,train,81464,38.0,mesophiels bin 3
304413|WP_464243982.1,train,304413,14.0,psychrophiles
253703|WP_068582652.1,train,253703,12.5,psychrophiles
372484|WP_098454641.1,train,372484,24.5,mesophiles bin 1
386302|WP_097059743.1,train,386302,18.5,mesophiles bin 1
1658618|WP_105043177.1,train,1658618,10.0,psychrophiles
468913|WP_161881661.1,train,468913,10.0,psychrophiles
2056433|WP_136642627.1,train,2056433,12.5,psychrophiles
249408|WP_029482792.1,train,249408,12.5,psychrophiles
468914|WP_407569747.1,train,468914,10.0,psychrophiles
995038|WP_092449848.1,train,995038,11.0,psychrophiles
145483|WP_146853937.1,train,145483,13.5,psychrophiles
1434752|WP_069661143.1,train,1434752,12.5,psychrophiles
264736|WP_006232268.1,train,264736,14.0,psychrophiles
1336806|WP_100257934.1,train,1336806,12.0,psychrophiles
1121922|WP_006012480.1,train,1121922,12.5,psychrophiles
1217908|WP_015496651.1,train,1217908,7.0,psychrophiles
935223|WP_091205336.1,train,935223,14.0,psychrophiles
425514|WP_037439531.1,train,425514,14.0,psychrophiles
1469557|WP_034057782.1,train,1469557,10.0,psychrophiles
67573|WP_015464855.1,train,67573,12.0,psychrophiles
1970312|WP_005795139.1,train,1970312,6.29,psychrophiles
1970433|WP_374130877.1,train,1970433,4.2,psychrophiles
1925762|WP_075352640.1,train,1925762,33.0,mesophiles bin 2
131540|WP_019555848.1,train,131540,12.35,psychrophiles
291179|WP_147088252.1,train,291179,10.5,psychrophiles
177439|WP_011188666.1,train,177439,10.0,psychrophiles
505250|WP_027078877.1,train,505250,10.0,psychrophiles
1117313|WP_002960711.1,train,1117313,12.5,psychrophiles
651661|WP_026631508.1,train,651661,12.5,psychrophiles
96941|WP_243217309.1,train,96941,6.75,psychrophiles
37448|WP_168922309.1,train,37448,4.0,psychrophiles
74348|WP_093924509.1,train,74348,14.5,psychrophiles
1967665|WP_077284679.1,train,1967665,11.5,psychrophiles
425104|WP_012142467.1,train,425104,10.0,psychrophiles
281738|WP_011281252.1,train,281738,12.5,psychrophiles
2038737|WP_379804692.1,train,2038737,10.0,psychrophiles
1562124|WP_188558572.1,train,1562124,10.0,psychrophiles
