member,ncbiTaxID_new,Temp_Duplicate_Average,bin_name,facebook/esm2_t12_35M_UR50D,facebook/esm2_t30_150M_UR50D,facebook/esm2_t33_650M_UR50D,facebook/esm2_t6_8M_UR50D
1859457|WP_070985825.1,1859457,30.0,mesophiles bin 2,18.23179626464844,17.818553924560547,17.43618392944336,23.878074645996094
930805|WP_084199287.1,930805,22.5,mesophiles bin 1,28.810047149658203,28.12373352050781,33.41009521484375,39.064273834228516
478009|WP_010902710.1,478009,50.0,mesophiles bin 4,47.277076721191406,43.226600646972656,44.4216194152832,43.3631591796875
1382359|WP_026443535.1,1382359,40.0,mesophiels bin 3,37.75400161743164,27.80064010620117,52.62214660644531,52.62134552001953
995038|WP_277871248.1,995038,11.0,psychrophiles,19.343515396118164,19.83463287353516,18.92100715637207,23.15949249267578
429009|WP_015739807.1,429009,70.0,thermophiles,70.74226379394531,76.31812286376953,88.31782531738281,76.287841796875
386302|WP_218839943.1,386302,18.5,mesophiles bin 1,19.321231842041016,18.24002265930176,18.218578338623047,23.83043098449707
2182385|WP_109274503.1,2182385,30.0,mesophiles bin 2,32.6338005065918,28.875398635864254,34.56190490722656,35.33056640625
589924|WP_012965300.1,589924,85.0,hyperthermophiles,81.39454650878906,80.36035919189453,82.97360229492188,83.25506591796875
2021|WP_011292482.1,2021,44.0,mesophiels bin 3,26.18125534057617,21.474367141723636,25.820411682128903,30.035125732421875
2257|WP_011322748.1,2257,45.0,mesophiles bin 4,41.06784057617188,40.82449722290039,43.01878356933594,34.94804000854492
2278|WP_464732563.1,2278,102.0,hyperthermophiles,82.8022232055664,91.08747863769533,85.75167846679688,85.99388122558594
249189|WP_071857413.1,249189,13.5,psychrophiles,57.96263885498047,53.57760238647461,51.80477142333984,43.19526672363281
264574|WP_019934180.1,264574,29.0,mesophiles bin 2,38.41129302978516,32.86368560791016,35.660240173339844,35.667755126953125
304413|WP_464244652.1,304413,14.0,psychrophiles,32.15520477294922,31.3997859954834,50.275299072265625,27.77368927001953
35786|WP_012543436.1,35786,63.0,thermophiles,44.78164291381836,45.574485778808594,53.0279541015625,48.126304626464844
1123032|WP_051251587.1,1123032,18.5,mesophiles bin 1,34.30865859985352,38.530052185058594,34.46236038208008,42.465843200683594
395965|WP_148213144.1,395965,20.0,mesophiles bin 1,27.37843132019043,17.940317153930664,18.72516441345215,25.647844314575195
52697|WP_285551796.1,52697,26.5,mesophiles bin 2,31.49794006347656,26.03377914428711,28.97594451904297,30.349000930786133
696763|WP_245941187.1,696763,52.5,mesophiles bin 4,32.07177734375,46.760868072509766,26.701440811157227,40.45012664794922
1111730|WP_022826929.1,1111730,21.2,mesophiles bin 1,19.18362236022949,20.23328018188477,20.085493087768555,12.07271957397461
1382356|WP_081887065.1,1382356,65.0,thermophiles,65.59605407714844,70.15765380859375,65.43356323242188,57.04381561279297
633813|WP_072715987.1,633813,72.5,thermophiles,61.63510894775391,55.69575500488281,60.263092041015625,61.26267623901367
1411117|WP_119728222.1,1411117,45.0,mesophiles bin 4,34.1849365234375,33.19062042236328,34.26041793823242,28.055374145507812
710696|WP_013491494.1,710696,28.0,mesophiles bin 2,27.17894172668457,27.703012466430664,28.85820960998535,25.573516845703125
1858794|WP_071024891.1,1858794,37.0,mesophiels bin 3,32.61538314819336,28.95831680297852,35.259033203125,27.257247924804688
212765|WP_163742057.1,212765,31.0,mesophiles bin 2,32.3283576965332,24.28714370727539,34.4536018371582,26.12519073486328
995037|WP_105036607.1,995037,11.0,psychrophiles,26.92206382751465,16.378873825073242,14.98650360107422,24.3931941986084
1794944|WP_246336576.1,1794944,30.0,mesophiles bin 2,30.64462280273437,23.20429992675781,27.978530883789062,25.658966064453125
395965|WP_012590305.1,395965,20.0,mesophiles bin 1,39.128662109375,31.46213150024414,38.20683288574219,39.417213439941406
45157|XP_005535897.1,45157,45.0,mesophiles bin 4,47.03300857543945,47.62888717651367,44.88306427001953,44.746437072753906
536044|WP_176965478.1,536044,45.0,mesophiles bin 4,28.38539695739746,24.90421295166016,30.655677795410156,26.855031967163086
105851|WP_013266410.1,105851,85.0,hyperthermophiles,80.60860443115234,90.73529815673828,85.96768951416016,85.22755432128906
56636|WP_131160751.1,56636,92.5,hyperthermophiles,91.34742736816406,94.15650177001952,91.42670440673828,88.97459411621094
272557|WP_010865571.1,272557,93.75,hyperthermophiles,91.35026550292967,94.46978759765624,91.07333374023438,90.41786193847656
1230528|WP_207274573.1,1230528,35.0,mesophiels bin 3,51.271446228027344,29.425922393798828,28.105113983154297,75.79429626464844
1485217|WP_099791639.1,1485217,10.0,psychrophiles,18.052152633666992,24.09542465209961,21.54840087890625,24.040292739868164
1529|WP_027638491.1,1529,33.5,mesophiles bin 2,55.10326385498047,49.7557258605957,40.56768035888672,50.16575622558594
1925762|WP_075351078.1,1925762,33.0,mesophiles bin 2,18.32809257507324,22.788604736328125,22.12325668334961,17.748062133789062
195907|WP_006990342.1,195907,20.0,mesophiles bin 1,28.66888427734375,17.323698043823242,16.361684799194336,26.574899673461914
2707049|WP_377005612.1,2707049,45.0,mesophiles bin 4,56.875,46.31679534912109,41.6746940612793,48.85129928588867
264574|WP_019934101.1,264574,29.0,mesophiles bin 2,26.0539779663086,23.531742095947266,24.243389129638672,30.197742462158203
83552|WP_013924600.1,83552,34.5,mesophiles bin 2,42.35179138183594,26.131027221679688,28.77582550048828,36.49632263183594
218490|WP_105047870.1,218490,22.0,mesophiles bin 1,26.28938674926757,23.156293869018555,18.15254783630371,24.436187744140625
1536900|WP_476724916.1,1536900,28.0,mesophiles bin 2,36.697052001953125,29.53725814819336,20.512516021728516,27.57485580444336
271096|WP_185826879.1,271096,10.0,psychrophiles,15.47673225402832,12.844948768615724,10.688730239868164,16.427017211914062
306541|WP_062322565.1,306541,38.5,mesophiels bin 3,43.694122314453125,32.00240707397461,28.86896514892578,33.9300537109375
35616|WP_464735578.1,35616,105.0,hyperthermophiles,87.18569946289062,62.679779052734375,80.00729370117188,59.713584899902344
406548|WP_148597721.1,406548,32.5,mesophiles bin 2,43.75325012207031,37.24985504150391,39.7216682434082,42.1739501953125
469799|WP_310536246.1,469799,39.0,mesophiels bin 3,31.35433578491211,31.902894973754883,26.288631439208984,30.966026306152344
486407|WP_343800210.1,486407,29.0,mesophiles bin 2,29.951231002807617,20.45207977294922,21.00739097595215,25.882932662963867
591019|WP_013143751.1,591019,85.0,hyperthermophiles,78.84931945800781,84.02671813964844,81.8168716430664,78.90608215332031
696763|WP_170152507.1,696763,52.5,mesophiles bin 4,39.34899520874024,40.78895950317383,38.87080764770508,45.31281280517578
710696|WP_013491043.1,710696,28.0,mesophiles bin 2,29.417123794555664,33.80617141723633,35.656349182128906,44.21070861816406
768679|WP_014127234.1,768679,89.5,hyperthermophiles,80.93311309814453,89.89325714111328,84.28031921386719,95.02041625976562
1069083|WP_004593666.1,1069083,80.0,hyperthermophiles,74.97718811035156,81.125732421875,80.3763427734375,80.88426208496094
680118|WP_248564890.1,680118,70.0,thermophiles,79.98697662353516,51.459598541259766,59.30942916870117,73.27985382080078
58137|WP_166511204.1,58137,50.0,mesophiles bin 4,45.06510925292969,29.65030670166016,32.00187683105469,42.515167236328125
29376|WP_152948254.1,29376,55.0,mesophiles bin 4,64.12751007080078,48.086952209472656,48.92806243896485,61.15340042114258
265477|WP_034630925.1,265477,45.0,mesophiles bin 4,38.81949234008789,30.0638427734375,43.258033752441406,47.187171936035156
1121338|WP_066821962.1,1121338,50.0,mesophiles bin 4,71.60527801513672,47.46725463867188,57.01480484008789,63.7239875793457
674972|WP_236408314.1,674972,55.0,mesophiles bin 4,76.26140594482422,44.90979766845703,48.57862854003906,56.21507263183594
573064|WP_211204161.1,573064,82.5,hyperthermophiles,77.39371490478516,73.4444808959961,70.74243927001953,76.87124633789062
142842|WP_078809101.1,142842,38.0,mesophiels bin 3,67.2328109741211,29.36663627624512,37.66443634033203,35.22191619873047
887929|WP_006599016.1,887929,36.0,mesophiels bin 3,48.98710632324219,42.77808380126953,31.94415283203125,58.40807342529297
54265|WP_051250264.1,54265,65.0,thermophiles,57.312538146972656,62.23372268676758,66.01876831054688,69.76469421386719
1097|WP_164926897.1,1097,47.5,mesophiles bin 4,44.01947784423828,55.55427169799805,37.91223907470703,44.73493957519531
292566|WP_015228733.1,292566,34.0,mesophiles bin 2,51.91071319580078,51.46047592163086,49.150848388671875,49.24090576171875
1191523|WP_014857173.1,1191523,55.0,mesophiles bin 4,34.49203109741211,48.58159637451172,34.808082580566406,37.01526641845703
1323370|WP_069650139.1,1323370,60.0,thermophiles,50.22897338867188,52.45256805419922,61.91119766235352,59.54691696166992
129339|WP_063165754.1,129339,57.5,mesophiles bin 4,20.577699661254883,38.95357894897461,43.84333419799805,27.125925064086914
1324956|WP_132370933.1,1324956,52.5,mesophiles bin 4,30.90583038330078,35.09867858886719,41.38190078735352,33.51642608642578
1469144|WP_197651742.1,1469144,65.0,thermophiles,24.4367618560791,22.93990707397461,32.277774810791016,25.10624122619629
1967665|WP_157673897.1,1967665,11.5,psychrophiles,25.636913299560547,25.91125106811523,28.314306259155273,23.781518936157227
202604|WP_062281520.1,202604,65.0,thermophiles,60.44844818115234,54.45110321044922,54.54694366455078,50.0517578125
58137|WP_166511676.1,58137,50.0,mesophiles bin 4,49.882957458496094,54.59712219238281,48.53274154663086,49.5871467590332
1220595|WP_412729692.1,1220595,60.0,thermophiles,58.22697067260742,58.19972229003906,41.60027694702149,49.453773498535156
235909|WP_011231331.1,235909,62.5,thermophiles,69.6436996459961,60.50521087646485,51.44841384887695,56.93736267089844
266749|WP_039353189.1,266749,21.5,mesophiles bin 1,30.538375854492188,23.487594604492188,22.169876098632812,20.582271575927734
2746|WP_013331365.1,2746,33.5,mesophiles bin 2,29.86006546020508,26.52368927001953,29.320127487182617,24.695375442504883
32025|WP_011116646.1,32025,37.0,mesophiels bin 3,29.17773628234864,28.56134986877441,27.06676864624023,28.957460403442383
342949|WP_013747655.1,342949,93.0,hyperthermophiles,88.383056640625,90.81163024902344,83.68400573730469,76.15472412109375
277988|WP_055430259.1,277988,84.0,hyperthermophiles,79.68478393554688,85.5704574584961,77.96084594726562,58.24103546142578
72803|WP_088856179.1,72803,85.0,hyperthermophiles,79.51884460449219,82.03517150878906,78.53229522705078,47.24481201171875
1505907|WP_050003095.1,1505907,85.0,hyperthermophiles,80.90766143798828,92.83399200439452,86.67191314697266,55.996849060058594
46540|WP_464914156.1,46540,86.25,hyperthermophiles,78.87107849121094,85.25050354003906,79.68585968017578,54.64249801635742
1450156|WP_158739554.1,1450156,52.5,mesophiles bin 4,48.74352264404297,37.41226196289063,45.327857971191406,36.1204719543457
351627|WP_011916081.1,351627,70.0,thermophiles,38.0127182006836,45.38432312011719,46.23016357421875,30.86536407470703
381751|WP_154021709.1,381751,75.0,thermophiles,82.97038269042969,85.90670776367188,79.64789581298828,74.33076477050781
406548|WP_148597356.1,406548,32.5,mesophiles bin 2,30.225265502929688,36.45331573486328,32.17427062988281,37.39275360107422
45610|WP_201623530.1,45610,18.0,mesophiles bin 1,15.692360877990724,12.134957313537598,17.595813751220703,12.506319046020508
589924|WP_012965680.1,589924,85.0,hyperthermophiles,79.47355651855469,87.68211364746094,80.15166473388672,87.21832275390625
59893|WP_411830962.1,59893,29.0,mesophiles bin 2,37.493106842041016,36.09081268310547,43.2657585144043,32.24970626831055
71998|WP_232461723.1,71998,84.0,hyperthermophiles,81.30370330810547,86.32884979248047,82.18031311035156,82.47018432617188
913969|WP_229708549.1,913969,28.0,mesophiles bin 2,28.00747299194336,30.23288345336914,28.015640258789062,34.80437088012695
1049583|WP_131333094.1,1049583,29.0,mesophiles bin 2,34.544166564941406,34.25276184082031,31.552764892578125,32.297908782958984
1191523|WP_014855938.1,1191523,55.0,mesophiles bin 4,46.42024993896485,57.114837646484375,53.887794494628906,62.66042709350586
1392641|WP_273887152.1,1392641,60.0,thermophiles,64.0267333984375,66.04645538330078,61.52500534057617,66.7563705444336
139438|WP_164885366.1,139438,38.5,mesophiels bin 3,35.38548278808594,34.068443298339844,38.84621810913086,39.63526153564453
410358|WP_011832835.1,410358,37.0,mesophiels bin 3,26.01656723022461,25.009693145751957,21.632917404174805,21.473987579345703
1462|WP_020278362.1,1462,62.5,thermophiles,48.42105102539063,51.68944549560547,59.07404327392578,38.82819366455078
997296|WP_004438037.1,997296,55.0,mesophiles bin 4,29.45873641967773,42.95100021362305,53.0103874206543,27.957046508789062
1920749|WP_088819764.1,1920749,37.0,mesophiels bin 3,35.63133239746094,53.95856475830078,47.18211364746094,41.08245086669922
210623|WP_343187309.1,210623,35.0,mesophiels bin 3,30.303884506225582,22.185726165771484,20.83786392211914,29.15548324584961
53946|WP_245581441.1,53946,9.5,psychrophiles,33.202091217041016,34.6377067565918,23.21334648132324,39.814693450927734
1555112|WP_068138167.1,1555112,47.5,mesophiles bin 4,55.4497299194336,65.62866973876953,64.26082611083984,55.36258316040039
253107|WP_083912446.1,253107,43.0,mesophiels bin 3,40.02275848388672,43.54134368896485,41.4277229309082,47.61495590209961
639282|WP_013008106.1,639282,62.5,thermophiles,66.47454833984375,61.16689300537109,73.56636810302734,58.42158889770508
688079|WP_144450197.1,688079,37.0,mesophiels bin 3,42.97866821289063,46.645301818847656,25.948490142822266,38.065284729003906
768670|WP_013450518.1,768670,55.0,mesophiles bin 4,71.59154510498047,65.44217681884766,64.696044921875,69.58714294433594
2234|WP_048064637.1,2234,83.0,hyperthermophiles,83.98009490966797,88.45311737060547,80.68132019042969,83.79083251953125
161360|WP_006829709.1,161360,20.0,mesophiles bin 1,74.20227813720703,58.51219177246094,57.87393951416016,75.32461547851562
281738|WP_394123919.1,281738,12.5,psychrophiles,44.094024658203125,33.08287048339844,18.62088966369629,22.628629684448242
1450156|WP_201800562.1,1450156,52.5,mesophiles bin 4,32.11322784423828,38.617774963378906,48.74542236328125,30.89812469482422
1165852|WP_019372969.1,1165852,42.5,mesophiels bin 3,28.469932556152344,51.68863677978516,25.22296714782715,32.58065414428711
589924|WP_012964923.1,589924,85.0,hyperthermophiles,69.63784790039062,76.76744842529297,67.00080108642578,60.28898239135742
237679|WP_170848175.1,237679,30.0,mesophiles bin 2,51.0588264465332,32.5601806640625,25.228843688964844,35.553951263427734
645964|WP_042536086.1,645964,35.0,mesophiels bin 3,51.73160552978516,41.274635314941406,42.00371551513672,34.30889129638672
1833852|WP_338011882.1,1833852,50.0,mesophiles bin 4,43.27016830444336,59.78102111816406,59.601783752441406,48.92366027832031
1555112|WP_082726216.1,1555112,47.5,mesophiles bin 4,64.11722564697266,74.21678924560547,70.69639587402344,64.92768859863281
139438|WP_128466430.1,139438,38.5,mesophiels bin 3,70.88975524902344,61.95357131958008,50.7408447265625,52.49113464355469
335431|WP_143903095.1,335431,52.5,mesophiles bin 4,45.901100158691406,61.22218322753906,48.58304214477539,41.90861511230469
237679|WP_090237388.1,237679,30.0,mesophiles bin 2,41.27885055541992,43.135284423828125,37.321533203125,30.51146697998047
291989|WP_148867809.1,291989,64.0,thermophiles,38.83169937133789,40.363037109375,38.65612030029297,34.52460861206055
224325|WP_010877973.1,224325,81.5,hyperthermophiles,55.43026351928711,70.16641235351562,48.79608154296875,58.59066390991211
645964|WP_084612861.1,645964,35.0,mesophiels bin 3,47.83421325683594,42.64623260498047,39.16667175292969,39.804161071777344
1201293|WP_017220660.1,1201293,9.0,psychrophiles,14.75091552734375,11.005014419555664,11.373771667480469,25.513500213623047
936456|WP_013506903.1,936456,28.0,mesophiles bin 2,26.165206909179688,35.65941619873047,20.3511962890625,30.104793548583984
74109|WP_006229235.1,74109,10.0,psychrophiles,15.45170783996582,18.409313201904297,13.339435577392578,20.28534698486328
56813|WP_248989584.1,56813,16.0,mesophiles bin 1,17.645366668701172,15.98460578918457,14.456320762634276,17.845508575439453
1698799|WP_379911832.1,1698799,30.0,mesophiles bin 2,29.277973175048828,33.103424072265625,14.727588653564451,29.947465896606445
58137|WP_207706522.1,58137,50.0,mesophiles bin 4,49.81413269042969,34.979270935058594,42.816993713378906,61.93062973022461
655607|WP_099192109.1,655607,30.0,mesophiles bin 2,44.65591049194336,39.32950592041016,42.217864990234375,57.565650939941406
929558|WP_008335538.1,929558,15.0,mesophiles bin 1,48.76691436767578,36.37796401977539,55.328155517578125,42.47532272338867
317658|WP_193111847.1,317658,30.0,mesophiles bin 2,31.527660369873047,22.643800735473636,22.21576881408691,32.8529052734375
105422|WP_152626753.1,105422,22.5,mesophiles bin 1,27.63066291809082,28.937162399291992,32.056915283203125,25.56869888305664
1073253|WP_185050871.1,1073253,47.5,mesophiles bin 4,34.89545822143555,36.59592056274414,34.9240837097168,34.612762451171875
1111041|WP_274311997.1,1111041,20.0,mesophiles bin 1,22.86450958251953,17.507774353027344,12.686626434326172,22.873743057250977
112900|WP_093794563.1,112900,35.0,mesophiels bin 3,36.97964096069336,21.14623260498047,36.78526306152344,37.69892883300781
1192854|WP_088919449.1,1192854,20.0,mesophiles bin 1,14.63792896270752,23.718074798583984,20.077512741088867,24.747575759887695
1641715|WP_237444667.1,1641715,18.0,mesophiles bin 1,20.56521224975586,23.35877227783203,20.396896362304688,22.682662963867188
249403|WP_029477179.1,249403,13.5,psychrophiles,18.227602005004883,22.268634796142575,16.778255462646484,22.161582946777344
468914|WP_407570011.1,468914,10.0,psychrophiles,14.499746322631836,11.673701286315918,14.491975784301758,14.372028350830078
468913|WP_161881115.1,468913,10.0,psychrophiles,18.396045684814453,14.633018493652344,14.973913192749023,18.996063232421875
129339|WP_063165946.1,129339,57.5,mesophiles bin 4,53.63434600830078,66.30146026611328,63.718257904052734,66.3141098022461
335975|WP_093732684.1,335975,20.0,mesophiles bin 1,30.623838424682617,26.16324615478516,25.302505493164062,33.49599075317383
747076|WP_132804882.1,747076,47.5,mesophiles bin 4,44.466888427734375,38.33544921875,35.89861297607422,53.05695724487305
70864|WP_012157004.1,70864,25.0,mesophiles bin 2,26.791030883789062,26.34270668029785,19.33126449584961,27.817644119262695
785|WP_011190858.1,785,35.0,mesophiels bin 3,19.93620681762696,26.872323989868164,27.020244598388672,27.94392204284668
289376|WP_012545997.1,289376,65.0,thermophiles,37.85869598388672,36.674224853515625,41.25825881958008,53.54444122314453
392413|WP_157442849.1,392413,42.5,mesophiels bin 3,74.7999496459961,38.64409637451172,43.472373962402344,72.47380065917969
406548|WP_210420399.1,406548,32.5,mesophiles bin 2,33.72589874267578,36.2523078918457,39.542598724365234,47.135475158691406
589924|WP_012966075.1,589924,85.0,hyperthermophiles,89.18461608886719,82.83338928222656,78.89854431152344,81.79330444335938
926571|WP_075053639.1,926571,42.0,mesophiels bin 3,43.436302185058594,40.4395751953125,48.85029602050781,46.90743637084961
768672|WP_014767960.1,768672,84.67,hyperthermophiles,67.87928009033203,77.03204345703125,86.83683776855469,79.75942993164062
1069|WP_201718815.1,1069,30.0,mesophiles bin 2,31.657569885253903,25.874622344970703,22.202457427978516,26.56094741821289
1495650|WP_303899002.1,1495650,73.75,thermophiles,69.1101303100586,59.52742385864258,64.39393615722656,65.21151733398438
150832|WP_210048947.1,150832,22.0,mesophiles bin 1,26.49856185913086,27.4212646484375,22.50312614440918,21.40479278564453
386302|WP_097059324.1,386302,18.5,mesophiles bin 1,30.4539737701416,32.09712600708008,25.460411071777344,16.025272369384766
45157|XP_005538253.1,45157,45.0,mesophiles bin 4,40.7491455078125,44.26215362548828,36.15682601928711,42.84708023071289
468914|WP_407572238.1,468914,10.0,psychrophiles,30.70053482055664,36.80133819580078,31.15281867980957,35.860687255859375
584605|WP_343909780.1,584605,27.5,mesophiles bin 2,28.97715377807617,35.14453887939453,21.908710479736328,19.60833740234375
59277|WP_100907434.1,59277,30.0,mesophiles bin 2,30.412899017333984,33.35560607910156,35.61787796020508,31.829896926879883
645|WP_271787942.1,645,23.5,mesophiles bin 1,29.90792465209961,30.283485412597656,28.89125061035156,26.71068572998047
81459|WP_028124601.1,81459,23.0,mesophiles bin 1,24.0042724609375,35.32063293457031,25.268165588378903,28.245155334472656
861299|WP_025414782.1,861299,37.0,mesophiels bin 3,33.36725234985352,34.00057601928711,35.619625091552734,38.50931167602539
1078754|WP_167267605.1,1078754,18.0,mesophiles bin 1,22.56656074523925,21.579269409179688,20.42791175842285,32.75859069824219
1410674|WP_033163331.1,1410674,37.0,mesophiels bin 3,38.34989929199219,31.30458068847656,35.42738723754883,34.41666030883789
1472767|WP_068446702.1,1472767,35.0,mesophiels bin 3,37.528446197509766,44.17460250854492,36.256004333496094,34.15181350708008
1707952|WP_066788981.1,1707952,55.0,mesophiles bin 4,27.80313491821289,29.857032775878903,28.81079864501953,26.24420166015625
266749|WP_039349962.1,266749,21.5,mesophiles bin 1,26.227622985839844,20.41292953491211,16.260656356811523,22.728954315185547
37448|WP_168922003.1,37448,4.0,psychrophiles,23.54388427734375,14.132617950439451,17.325969696044922,21.726318359375
1970309|WP_291330443.1,1970309,6.29,psychrophiles,21.59738540649414,21.961530685424805,20.726512908935547,24.09050178527832
2184083|WP_114650222.1,2184083,47.5,mesophiles bin 4,34.333152770996094,33.87480926513672,34.547218322753906,32.051063537597656
1165852|WP_040436189.1,1165852,42.5,mesophiels bin 3,53.73821258544922,44.66398620605469,51.74577713012695,38.864479064941406
392413|WP_051963312.1,392413,42.5,mesophiels bin 3,21.64297866821289,26.995820999145508,24.34294891357422,28.78972816467285
249403|WP_034417528.1,249403,13.5,psychrophiles,18.994474411010746,24.187501907348636,22.407337188720703,22.839149475097656
249406|WP_415788024.1,249406,9.0,psychrophiles,25.756017684936523,29.79059219360352,26.504379272460938,22.407711029052734
1538023|WP_272864346.1,1538023,28.0,mesophiles bin 2,15.542932510375977,18.05353546142578,13.436763763427734,21.49720573425293
1121381|WP_051655189.1,1121381,12.5,psychrophiles,20.91693878173828,23.43878173828125,23.98419952392578,21.559734344482422
397948|WP_232203767.1,397948,85.0,hyperthermophiles,88.2646255493164,88.2729263305664,85.4717788696289,95.07313537597656
43687|WP_193453400.1,43687,75.0,thermophiles,52.99353790283203,35.45207977294922,74.08711242675781,42.798187255859375
494023|WP_210101258.1,494023,23.5,mesophiles bin 1,32.40924835205078,41.04373550415039,34.70049285888672,35.39134979248047
995037|WP_105034552.1,995037,11.0,psychrophiles,25.10310935974121,19.335325241088867,13.669212341308594,30.059059143066406
52|WP_245678251.1,52,29.0,mesophiles bin 2,23.89056396484375,20.83743667602539,27.179174423217773,26.05311393737793
556529|WP_239863329.1,556529,20.0,mesophiles bin 1,18.197864532470703,18.797378540039062,17.084064483642578,25.317819595336914
55505|WP_038030156.1,55505,60.0,thermophiles,30.07535552978516,45.109989166259766,23.315431594848633,52.0200080871582
584605|WP_343910559.1,584605,27.5,mesophiles bin 2,23.491634368896484,21.37784576416016,14.155296325683594,25.261184692382812
271155|WP_022827826.1,271155,21.2,mesophiles bin 1,20.00778579711914,20.359832763671875,14.481430053710938,27.644786834716797
571913|WP_052590334.1,571913,24.0,mesophiles bin 1,22.634021759033203,24.745990753173828,20.639896392822266,21.43222427368164
661478|WP_025225566.1,661478,30.0,mesophiles bin 2,34.60855484008789,37.0844955444336,24.029396057128903,28.283233642578125
1217908|WP_015501461.1,1217908,7.0,psychrophiles,27.19174575805664,13.953231811523438,33.83730697631836,26.073562622070312
171695|WP_013907965.1,171695,70.0,thermophiles,85.33677673339844,52.107566833496094,67.09666442871094,70.97915649414062
1936021|WP_166031504.1,1936021,65.0,thermophiles,76.5661392211914,52.85630798339844,72.09476470947266,76.35806274414062
129339|WP_063164983.1,129339,57.5,mesophiles bin 4,53.966941833496094,55.83338165283203,65.94004821777344,48.67469024658203
404937|WP_043968198.1,404937,65.0,thermophiles,29.62765121459961,41.44855117797852,48.902198791503906,27.28510856628418
33941|WP_011232282.1,33941,60.0,thermophiles,57.78780364990234,63.34804534912109,70.99058532714844,54.38177490234375
207809|WP_338598542.1,207809,85.0,hyperthermophiles,53.54113006591797,63.499794006347656,62.69037628173828,51.38774871826172
43687|WP_193453371.1,43687,75.0,thermophiles,82.97332763671875,74.19754028320312,76.39864349365234,72.74278259277344
33938|WP_025948347.1,33938,65.63,thermophiles,58.85488128662109,71.76885223388672,58.778099060058594,49.2907829284668
129339|WP_063165172.1,129339,57.5,mesophiles bin 4,59.03615188598633,59.00087356567383,50.324256896972656,47.39122772216797
997296|WP_003351693.1,997296,55.0,mesophiles bin 4,37.5881233215332,43.47500991821289,28.565412521362305,41.096710205078125
404937|WP_043967941.1,404937,65.0,thermophiles,43.92230987548828,47.68115234375,39.09103012084961,36.662078857421875
129339|WP_063167153.1,129339,57.5,mesophiles bin 4,58.77577209472656,71.80906677246094,60.324668884277344,49.63555908203125
1245522|WP_171973793.1,1245522,50.0,mesophiles bin 4,38.704566955566406,39.25231170654297,31.67889976501465,39.42206954956055
237069|WP_093856184.1,237069,38.5,mesophiels bin 3,38.48193359375,35.38644790649414,34.7418327331543,38.74066925048828
405212|WP_245530736.1,405212,64.5,thermophiles,59.73887634277344,61.206634521484375,56.64973449707031,45.50292205810547
55802|WP_013467497.1,55802,85.0,hyperthermophiles,89.17320251464844,88.44890594482422,87.57952880859375,60.13542556762695
940|WP_012964204.1,940,72.5,thermophiles,84.45863342285156,75.86408996582031,78.71115112304688,80.23295593261719
983|WP_073242515.1,983,18.75,mesophiles bin 1,41.87358093261719,40.090919494628906,26.641185760498047,43.268917083740234
556529|WP_239863290.1,556529,20.0,mesophiles bin 1,34.778038024902344,29.897863388061523,21.70407485961914,43.11320495605469
1186196|WP_090612755.1,1186196,45.0,mesophiles bin 4,43.096134185791016,40.580379486083984,41.79828643798828,41.732261657714844
1457250|WP_049994365.1,1457250,37.0,mesophiels bin 3,43.27027893066406,41.791542053222656,43.28007125854492,43.491180419921875
253108|WP_087714221.1,253108,39.0,mesophiels bin 3,43.8482666015625,41.110313415527344,42.34894180297851,41.39801025390625
2257|WP_011323229.1,2257,45.0,mesophiles bin 4,43.18180084228516,41.683841705322266,42.61418533325195,42.67924499511719
121277|WP_011900703.1,121277,90.0,hyperthermophiles,88.26338958740234,93.30091857910156,88.67535400390625,89.20057678222656
1393122|WP_092458582.1,1393122,55.0,mesophiles bin 4,53.67221832275391,56.29065704345703,63.34793472290039,55.77351379394531
1536|WP_307356008.1,1536,37.0,mesophiels bin 3,37.2801513671875,40.13722610473633,34.85924530029297,32.59075164794922
1650659|WP_238136306.1,1650659,80.0,hyperthermophiles,67.18608856201172,85.63798522949219,90.98707580566406,71.38740539550781
1784724|WP_030466135.1,1784724,28.0,mesophiles bin 2,40.10636901855469,50.01015853881836,34.456024169921875,40.40076446533203
571913|WP_052597091.1,571913,24.0,mesophiles bin 1,44.07646942138672,42.9844970703125,26.996843338012695,37.178340911865234
419015|WP_021618402.1,419015,38.5,mesophiels bin 3,40.40177154541016,39.14386749267578,27.743499755859375,38.0242919921875
2036|WP_058740868.1,2036,28.0,mesophiles bin 2,34.475181579589844,37.61197662353516,31.686073303222656,32.98856735229492
191497|WP_010202408.1,191497,22.0,mesophiles bin 1,26.92401695251465,28.754383087158203,23.483154296875,23.943096160888672
145483|WP_146852260.1,145483,13.5,psychrophiles,35.84971618652344,40.14686584472656,27.827905654907227,32.46278381347656
1049583|WP_035961581.1,1049583,29.0,mesophiles bin 2,33.43284225463867,32.79652786254883,27.4913272857666,32.76677703857422
1288391|WP_017178604.1,1288391,37.0,mesophiels bin 3,55.41609573364258,45.69889831542969,33.09741973876953,42.78738784790039
150832|WP_210048405.1,150832,22.0,mesophiles bin 1,40.64241409301758,34.07365036010742,28.48479461669922,35.834747314453125
372484|WP_098454491.1,372484,24.5,mesophiles bin 1,68.89759826660156,44.385215759277344,31.67842483520508,39.17779541015625
